id,name,nationality,dynamicRating,age,impact_total,overall_rating,is_overseas,is_uncapped,form_score,current_retained_count,current_overseas_retained_count,retain_decision
IPL26-262,Maheesh Theekshana,Sri Lankan,71.0,25.0,0.0,71.0,1,0,44.302275718994686,1,0,0
IPL26-263,Mujeeb Ur Rahman,Afghan,67.0,25.0,8.29,67.0,1,0,91.44999999999999,3,0,0
IPL26-264,Aarya Desai,Indian,55.0,23.0,0.0,55.0,0,1,47.84598191485209,5,1,0
IPL26-265,Yash Dhull,Indian,55.0,23.0,0.0,55.0,0,1,38.21140616195306,1,2,0
IPL26-266,Abhinav Manohar,Indian,62.0,31.0,0.0,62.0,0,0,23.31391831932018,3,0,0
IPL26-267,Anmolpreet Singh,Indian,63.0,28.0,4.93,63.0,0,0,74.65,3,0,0
IPL26-268,Atharva Taide,Indian,68.0,26.0,59.39,68.0,0,0,100.0,4,1,0
IPL26-269,Mahipal Lomror,Indian,65.0,26.0,0.0,65.0,0,0,47.59771388776773,0,0,0
IPL26-270,Vijay Shankar,Indian,,35.0,0.0,50.0,0,0,35.77976069593255,0,0,0
IPL26-271,Tanush Kotian,Indian,61.0,27.0,18.32,61.0,0,0,100.0,2,1,0
IPL26-272,Kamlesh Nagarkoti,Indian,57.0,26.0,0.0,57.0,0,0,23.742138456983007,4,1,0
IPL26-273,Ruchit Ahir,Indian,74.0,26.0,0.0,74.0,0,0,56.305876589182915,3,2,0
IPL26-274,Sanvir Singh,Indian,60.0,29.0,20.67,60.0,0,0,100.0,5,0,0
IPL26-275,Vansh Bedi,Indian,50.0,23.0,0.0,50.0,0,1,30.873130776689997,0,0,0
IPL26-276,Raj Limbani,Indian,75.0,26.0,0.0,75.0,0,0,37.85544553254066,3,1,0
IPL26-277,Simarjeet Singh,Indian,65.0,28.0,87.74,65.0,0,0,100.0,0,0,0
IPL26-278,Akash Madhwal,Indian,68.0,32.0,143.34,68.0,0,0,100.0,0,0,0
IPL26-279,Karn Sharma,Indian,80.0,38.0,0.0,80.0,0,0,65.36681040522424,0,0,0
IPL26-280,Sean Abbott,Australian,54.0,34.0,0.0,54.0,1,0,42.41176789552352,5,1,0
IPL26-281,Michael Bracewell,New Zealander,,35.0,0.0,50.0,1,0,46.245768647629156,4,1,0
IPL26-282,Daryl Mitchell,New Zealander,67.0,60.0,0.0,67.0,1,0,62.80703078052355,5,2,0
IPL26-283,Dasun Shanaka,Sri Lankan,62.0,34.0,0.0,62.0,1,0,21.334959480643633,1,2,0
IPL26-284,Chetan Sakariya,Indian,70.0,27.0,0.0,70.0,0,0,35.93262440127316,3,0,0
IPL26-285,Waqar Salamkheil,Afghan,72.0,29.0,0.0,72.0,1,0,59.7255290081299,4,1,0
IPL26-286,Taskin Ahmed,Bangladeshi,80.0,31.0,0.0,80.0,1,0,67.70678926368313,4,0,0
IPL26-287,Alzarri Joseph,West Indian,68.0,29.0,0.0,68.0,0,0,55.72571529459072,4,0,0
IPL26-288,Riley Meredith,Australian,69.0,29.0,0.0,69.0,1,0,100.0,4,0,0
IPL26-289,Jhye Richardson,Australian,58.0,29.0,0.0,58.0,1,0,46.56335766039751,5,0,0
IPL26-290,Daniel Lawrence,English,79.0,26.0,0.0,79.0,1,0,76.03348460270898,4,1,0
IPL26-291,Murugan Ashwin,Indian,72.0,35.0,0.0,72.0,0,0,66.31002645239803,2,0,0
IPL26-292,William Sutherland,Australian,,163.0,0.0,50.0,1,0,39.77086876958697,3,1,0
IPL26-293,Kartikeya Singh,Indian,79.0,26.0,0.0,79.0,0,0,54.27096133039482,4,1,0
IPL26-294,Shivam Shukla,Indian,63.0,26.0,0.0,63.0,0,0,54.38453830739901,3,2,0
IPL26-295,Wahidullah Zadran,Afghan,62.0,26.0,0.0,62.0,1,0,30.407621781936424,2,1,0
IPL26-296,KC Cariappa,Indian,59.0,32.0,0.0,59.0,0,0,35.44772089889987,2,2,0
IPL26-297,Sediqullah Atal,Afghan,64.0,24.0,14.99,64.0,1,0,100.0,3,1,0
IPL26-298,Nathan Smith,New Zealander,53.0,263.0,0.0,53.0,1,0,25.719546782563448,0,0,0
IPL26-299,Manan Vohra,Indian,68.0,32.0,0.0,68.0,0,0,49.22811209079484,1,1,0
IPL26-300,Jacob Duffy,New Zealander,67.0,25.0,0.0,67.0,1,0,81.71987850010262,0,0,0
IPL26-001,MS Dhoni,Indian,76.0,44.0,492.22,76.0,0,0,90.66367403704126,4,0,0
IPL26-002,Ruturaj Gaikwad,Indian,79.0,29.0,0.0,79.0,0,0,67.32054394101634,5,1,0
IPL26-003,Sanju Samson,Indian,85.0,31.0,0.0,85.0,0,0,67.46539521864437,1,2,1
IPL26-004,Shivam Dube,Indian,,32.0,0.0,50.0,0,0,39.671375289993605,1,2,0
IPL26-005,Ayush Mhatre,Indian,73.0,18.0,0.0,73.0,0,1,78.10250383935787,5,0,0
IPL26-006,Dewald Brevis,South African,68.0,23.0,0.0,68.0,1,1,48.56695748159541,0,0,0
IPL26-007,Urvil Patel,Indian,69.0,27.0,268.05,69.0,0,0,100.0,3,1,0
IPL26-008,Noor Ahmad,Afghan,76.0,21.0,701.28,76.0,1,1,100.0,1,1,1
IPL26-009,Nathan Ellis,Australian,71.0,26.0,0.0,71.0,1,0,56.40350982263758,5,2,0
IPL26-010,Shreyas Gopal,Indian,76.0,32.0,0.0,76.0,0,0,85.89804522266016,5,2,0
IPL26-011,Khaleel Ahmed,Indian,80.0,119.0,0.0,80.0,0,0,71.08270509112945,2,0,0
IPL26-012,Ramakrishna Ghosh,Indian,55.0,28.0,0.0,55.0,0,0,23.409419460233458,3,2,0
IPL26-013,Mukesh Choudhary,Indian,68.0,30.0,140.19,68.0,0,0,100.0,4,1,0
IPL26-014,Jamie Overton,English,,32.0,0.0,50.0,1,0,39.21770389473449,0,0,0
IPL26-015,Gurjapneet Singh,Indian,58.0,27.0,99.53,58.0,0,0,100.0,4,0,0
IPL26-016,Anshul Kamboj,Indian,,31.0,0.0,50.0,0,0,27.98619963631668,3,1,0
IPL26-017,Prashant Veer,Indian,73.0,20.0,0.0,73.0,0,1,49.835075636455684,3,1,0
IPL26-018,Kartik Sharma,Indian,70.0,26.0,292.84,70.0,0,0,100.0,3,1,0
IPL26-019,Rahul Chahar,Indian,78.0,26.0,0.0,78.0,0,0,57.2509403651543,4,1,0
IPL26-020,Akeal Hosein,West Indian,71.0,33.0,0.0,71.0,0,0,21.310981486626456,3,0,0
IPL26-021,Matt Henry,New Zealander,54.0,47.0,0.0,54.0,1,0,10.510372983925059,5,0,0
IPL26-022,Matthew Short,Australian,64.0,338.0,0.0,64.0,1,0,26.91778659633968,4,2,0
IPL26-023,Sarfaraz Khan,Indian,67.0,326.0,0.0,67.0,0,0,38.01610299324536,3,1,0
IPL26-024,Zak Foulkes,English,81.0,24.0,0.0,81.0,1,0,76.048929997686,5,2,0
IPL26-025,Aman Khan,Indian,64.0,77.0,0.0,64.0,0,0,20.65494241532809,2,0,0
IPL26-026,KL Rahul,Indian,87.0,34.0,1380.75,87.0,0,0,92.99892224493232,3,0,0
IPL26-027,Axar Patel,Indian,,32.0,0.0,50.0,0,0,9.963756801136327,4,0,0
IPL26-028,Kuldeep Yadav,Indian,77.0,26.0,718.52,77.0,0,0,97.08709542182532,1,0,0
IPL26-029,T. Natarajan,Indian,75.0,26.0,0.0,75.0,0,0,78.28926370298167,3,0,0
IPL26-030,Mitchell Starc,Australian,80.0,36.0,0.0,80.0,1,0,56.25498530991478,1,0,0
IPL26-031,Tristan Stubbs,South African,77.0,25.0,0.0,77.0,1,0,52.89383047287358,5,0,0
IPL26-032,Mukesh Kumar,Indian,67.0,26.0,521.18,67.0,0,0,100.0,2,1,0
IPL26-033,Nitish Rana,Indian,76.0,32.0,0.0,76.0,0,0,36.951360233012394,0,0,0
IPL26-034,Abishek Porel,Indian,69.0,23.0,743.92,69.0,0,1,97.20129012635864,2,0,0
IPL26-035,Ashutosh Sharma,Indian,72.0,65.0,869.41,72.0,0,0,100.0,3,1,0
IPL26-036,Sameer Rizvi,Indian,71.0,22.0,503.63,71.0,0,1,97.45797022553124,1,1,0
IPL26-037,Karun Nair,Indian,70.0,34.0,0.0,70.0,0,0,35.625056548594586,1,2,0
IPL26-038,Dushmantha Chameera,Sri Lankan,61.0,34.0,0.0,61.0,1,0,43.58139796108667,4,0,0
IPL26-039,Vipraj Nigam,Indian,,21.0,0.0,50.0,0,1,14.500884454778785,1,2,0
IPL26-040,Ajay Mandal,Indian,,26.0,0.0,50.0,0,0,38.295054736279305,4,0,0
IPL26-041,Madhav Tiwari,Indian,70.0,22.0,0.0,70.0,0,1,44.472175284480365,5,1,0
IPL26-042,Tripurana Vijay,Indian,50.0,24.0,0.0,50.0,0,0,28.2052173959893,0,0,0
IPL26-043,Auqib Nabi Dar,Indian,,26.0,0.0,50.0,0,0,23.35186902380492,3,1,0
IPL26-044,Pathum Nissanka,Sri Lankan,69.0,28.0,0.0,69.0,1,0,73.91540376609323,4,1,0
IPL26-045,David Miller,South African,80.0,116.0,0.0,80.0,1,0,56.39382025607823,0,0,0
IPL26-046,Ben Duckett,English,84.0,31.0,0.0,84.0,1,0,51.84616064695708,1,0,0
IPL26-047,Lungi Ngidi,South African,77.0,30.0,0.0,77.0,1,0,70.55545623504727,1,0,0
IPL26-048,Kyle Jamieson,New Zealander,,26.0,0.0,50.0,1,0,15.788573947865945,0,0,0
IPL26-049,Prithvi Shaw,Indian,72.0,26.0,0.0,72.0,0,0,46.59656814693334,1,0,0
IPL26-050,Sahil Parakh,Indian,61.0,26.0,0.0,61.0,0,0,9.101016229715396,5,1,0
IPL26-051,Shubman Gill,Indian,84.0,26.0,1502.36,84.0,0,0,100.0,5,0,0
IPL26-052,Rashid Khan,Afghan,,26.0,1036.91,50.0,1,0,100.0,0,0,0
IPL26-053,Jos Buttler,English,86.0,35.0,0.0,86.0,1,0,47.5549615214193,4,2,0
IPL26-054,Kagiso Rabada,South African,89.0,31.0,0.0,89.0,1,0,75.49254037288523,4,0,0
IPL26-055,Mohammed Siraj,Indian,79.0,32.0,835.35,79.0,0,0,100.0,0,0,0
IPL26-056,Sai Sudharsan,Indian,83.0,24.0,1572.25,83.0,0,0,100.0,4,0,0
IPL26-057,Prasidh Krishna,Indian,77.0,30.0,571.61,77.0,0,0,92.10239621343703,4,1,0
IPL26-058,Washington Sundar,Indian,,26.0,670.48,50.0,0,0,93.94749420465315,5,2,0
IPL26-059,Rahul Tewatia,Indian,,33.0,0.0,50.0,0,0,33.009945422177196,4,0,0
IPL26-060,Shahrukh Khan,Indian,66.0,60.0,378.48,66.0,0,0,96.26446055529868,2,1,0
IPL26-061,R. Sai Kishore,Indian,75.0,26.0,0.0,75.0,0,0,57.845120711110845,3,2,0
IPL26-062,Glenn Phillips,New Zealander,61.0,52.0,0.0,61.0,1,0,40.47535148451538,1,2,0
IPL26-063,Jayant Yadav,Indian,61.0,36.0,0.0,61.0,0,0,28.831050850224408,2,0,0
IPL26-064,Anuj Rawat,Indian,66.0,26.0,109.12,66.0,0,0,90.66324086815445,4,0,0
IPL26-065,Kumar Kushagra,Indian,56.0,21.0,18.97,56.0,0,1,96.17604306522274,5,0,0
IPL26-066,Gurnoor Singh Brar,Indian,65.0,26.0,0.0,65.0,0,0,27.40302647251169,0,0,0
IPL26-067,Nishant Sindhu,Indian,61.0,22.0,0.0,61.0,0,1,35.6541514325476,4,0,0
IPL26-068,Manav Suthar,Indian,58.0,23.0,0.0,58.0,0,1,39.61954273229161,5,2,0
IPL26-069,Ishant Sharma,Indian,78.0,37.0,0.0,78.0,0,0,73.69518213865817,3,2,0
IPL26-070,Arshad Khan,Indian,64.0,26.0,357.1,64.0,0,0,100.0,4,0,0
IPL26-071,Jason Holder,West Indian,,41.0,0.0,50.0,0,0,40.20374914877522,0,0,0
IPL26-072,Tom Banton,English,58.0,27.0,0.0,58.0,1,0,9.070102506195884,5,2,0
IPL26-073,Ashok Sharma,Indian,64.0,26.0,94.13,64.0,0,0,100.0,5,1,0
IPL26-074,Luke Wood,English,50.0,26.0,0.0,50.0,1,0,38.15478516947069,5,0,0
IPL26-075,Prithvi Raj,Indian,73.0,26.0,0.0,73.0,0,0,42.67797770832963,3,0,0
IPL26-076,Sunil Narine,West Indian,,37.0,0.0,50.0,0,0,28.056650850947836,4,2,0
IPL26-077,Varun Chakravarthy,Indian,85.0,34.0,0.0,85.0,0,0,73.98108291901288,3,0,0
IPL26-078,Rinku Singh,Indian,74.0,37.0,0.0,74.0,0,0,69.90016897817263,1,1,0
IPL26-079,Harshit Rana,Indian,73.0,24.0,541.9,73.0,0,0,95.26329310028937,1,2,0
IPL26-080,Angkrish Raghuvanshi,Indian,73.0,22.0,0.0,73.0,0,1,63.07207080735532,4,0,0
IPL26-081,Ramandeep Singh,Indian,,26.0,355.97,50.0,0,0,89.01742699583995,3,2,0
IPL26-082,Ajinkya Rahane,Indian,84.0,38.0,0.0,84.0,0,0,51.68751653375348,0,0,0
IPL26-083,Rovman Powell,West Indian,67.0,32.0,0.0,67.0,0,0,54.89026041044164,5,0,0
IPL26-084,Vaibhav Arora,Indian,73.0,28.0,0.0,73.0,0,0,52.87585423053102,5,0,0
IPL26-085,Manish Pandey,Indian,79.0,26.0,0.0,79.0,0,0,88.51416154761026,4,1,0
IPL26-086,Anukul Roy,Indian,69.0,27.0,0.0,69.0,0,0,48.883642745382716,1,1,0
IPL26-087,Umran Malik,Indian,65.0,26.0,0.0,65.0,0,0,39.8471714451572,1,2,0
IPL26-088,Cameron Green,Australian,,26.0,0.0,50.0,1,0,13.541298914003969,5,0,0
IPL26-089,Matheesha Pathirana,Sri Lankan,77.0,24.0,0.0,77.0,1,0,38.38139909921525,4,0,0
IPL26-090,Mustafizur Rahman,Bangladeshi,77.0,30.0,258.07,77.0,1,0,100.0,3,1,0
IPL26-091,Tejasvi Singh,Indian,78.0,26.0,0.0,78.0,0,0,72.77296598650278,1,0,0
IPL26-092,Finn Allen,New Zealander,74.0,27.0,0.0,74.0,1,0,80.25347067167141,3,1,0
IPL26-093,Rachin Ravindra,New Zealander,67.0,26.0,0.0,67.0,1,0,47.71070740310173,1,0,0
IPL26-094,Tim Seifert,New Zealander,58.0,24.0,0.0,58.0,1,0,52.49313086540728,1,2,0
IPL26-095,Akash Deep,Indian,58.0,26.0,74.49,58.0,0,0,100.0,2,0,0
IPL26-096,Rahul Tripathi,Indian,73.0,26.0,0.0,73.0,0,0,56.389819206354105,1,0,0
IPL26-097,Prashant Solanki,Indian,75.0,26.0,0.0,75.0,0,0,38.062183463568644,0,0,0
IPL26-098,Kartik Tyagi,Indian,71.0,25.0,267.17,71.0,0,0,100.0,4,0,0
IPL26-099,Sarthak Ranjan,Indian,59.0,29.0,0.0,59.0,0,0,36.915111840910775,4,0,0
IPL26-100,Daksh Kamra,Indian,50.0,26.0,0.0,50.0,0,0,51.72637761301366,3,1,0
IPL26-101,Rishabh Pant,Indian,82.0,28.0,0.0,82.0,0,0,59.26328797527364,1,2,0
IPL26-102,Nicholas Pooran,West Indian,77.0,30.0,0.0,77.0,0,0,83.68642449248046,0,0,0
IPL26-103,Mayank Yadav,Indian,63.0,26.0,0.0,63.0,0,0,11.527346363321481,3,1,0
IPL26-104,Mohammed Shami,Indian,77.0,36.0,366.12,77.0,0,0,100.0,2,1,0
IPL26-105,Mohsin Khan,Indian,75.0,38.0,341.0,75.0,0,0,100.0,3,1,0
IPL26-106,Ayush Badoni,Indian,70.0,26.0,0.0,70.0,0,0,59.179179337524445,3,1,0
IPL26-107,Avesh Khan,Indian,73.0,29.0,614.92,73.0,0,0,99.08265423201769,1,1,0
IPL26-108,Abdul Samad,Indian,66.0,54.0,652.13,66.0,0,0,98.3536314647209,2,2,0
IPL26-109,Mitchell Marsh,Australian,,34.0,0.0,50.0,1,0,28.95429878992535,3,2,0
IPL26-110,Aiden Markram,South African,,31.0,0.0,50.0,1,0,23.5026341998778,0,0,0
IPL26-111,Shahbaz Ahmed,Indian,,57.0,458.64,50.0,0,0,97.85430982466205,0,0,0
IPL26-112,Matthew Breetzke,South African,61.0,27.0,0.0,61.0,1,0,40.009280684530054,4,1,0
IPL26-113,Digvesh Rathi,Indian,65.0,26.0,0.0,65.0,0,0,19.945881371129378,2,0,0
IPL26-114,Himmat Singh,Indian,66.0,29.0,101.92,66.0,0,0,94.72681555566953,2,1,0
IPL26-115,Arshin Kulkarni,Indian,56.0,26.0,0.0,56.0,0,0,29.05755117091817,4,1,0
IPL26-116,Manimaran Siddharth,Indian,68.0,27.0,0.0,68.0,0,0,45.43965496747864,3,2,0
IPL26-117,Akash Singh,Indian,67.0,39.0,96.39,67.0,0,0,100.0,2,0,0
IPL26-118,Arjun Tendulkar,Indian,64.0,26.0,32.51,64.0,0,0,96.01748520671207,0,0,0
IPL26-119,Prince Yadav,Indian,52.0,24.0,347.54,52.0,0,0,100.0,0,0,0
IPL26-120,Josh Inglis,Australian,74.0,31.0,0.0,74.0,1,0,78.54500497218427,1,2,0
IPL26-121,Akshat Raghuwanshi,Indian,59.0,22.0,22.82,59.0,0,1,100.0,2,2,0
IPL26-122,Mukul Choudhary,Indian,71.0,21.0,0.0,71.0,0,1,42.17586323401982,3,2,0
IPL26-123,Wanindu Hasaranga,Sri Lankan,76.0,28.0,0.0,76.0,1,0,39.13489702017262,4,0,0
IPL26-124,Anrich Nortje,South African,76.0,32.0,0.0,76.0,1,0,40.694894466873805,4,0,0
IPL26-125,Naman Tiwari,Indian,76.0,26.0,0.0,76.0,0,0,55.80785354162062,3,1,0
IPL26-126,Rohit Sharma,Indian,54.0,39.0,0.0,54.0,0,0,39.73803277428978,5,1,0
IPL26-127,Jasprit Bumrah,Indian,95.0,32.0,0.0,95.0,0,0,70.93095980593898,1,2,1
IPL26-128,Suryakumar Yadav,Indian,84.0,35.0,0.0,84.0,0,0,74.05745202268955,4,2,0
IPL26-129,Hardik Pandya,Indian,,32.0,0.0,50.0,0,0,23.807341724356565,2,2,0
IPL26-130,Tilak Varma,Indian,76.0,23.0,1185.21,76.0,0,1,100.0,1,1,1
IPL26-131,Trent Boult,New Zealander,87.0,36.0,0.0,87.0,1,0,78.03859471641658,2,1,1
IPL26-132,Deepak Chahar,Indian,80.0,26.0,0.0,80.0,0,0,44.934686121130945,0,0,0
IPL26-133,Naman Dhir,Indian,71.0,26.0,863.67,71.0,0,0,96.39683882348407,1,1,0
IPL26-134,Will Jacks,English,,27.0,0.0,50.0,1,0,25.47711241356386,4,1,0
IPL26-135,Robin Minz,Indian,55.0,23.0,0.0,55.0,0,1,21.694869845432276,1,1,0
IPL26-136,Ryan Rickelton,South African,73.0,29.0,0.0,73.0,1,0,30.86209620942263,1,1,0
IPL26-137,Shardul Thakur,Indian,,34.0,0.0,50.0,0,0,36.58904538288699,1,2,0
IPL26-138,Sherfane Rutherford,West Indian,67.0,27.0,0.0,67.0,0,0,56.45244856391641,5,2,0
IPL26-139,Mayank Markande,Indian,72.0,28.0,0.0,72.0,0,0,52.95648513574313,1,2,0
IPL26-140,Allah Ghazanfar,Afghan,70.0,26.0,0.0,70.0,1,0,39.78305050840384,2,2,0
IPL26-141,Corbin Bosch,South African,,31.0,0.0,50.0,1,0,9.513890007504903,0,0,0
IPL26-142,Mitchell Santner,New Zealander,,34.0,0.0,50.0,1,0,18.389028788789016,3,0,0
IPL26-143,Ashwani Kumar,Indian,73.0,97.0,180.0,73.0,0,0,94.41027421816524,1,1,0
IPL26-144,Raj Angad Bawa,Indian,62.0,23.0,0.0,62.0,0,1,30.045764234398565,4,0,0
IPL26-145,Raghu Sharma,Indian,59.0,67.0,37.39,59.0,0,0,90.44373160052987,1,2,0
IPL26-146,Quinton de Kock,South African,79.0,33.0,0.0,79.0,1,0,44.13002512199874,4,1,0
IPL26-147,Atharva Ankolekar,Indian,,25.0,0.0,50.0,0,0,33.2251580402444,2,2,0
IPL26-148,Mohammad Izhar,Indian,76.0,68.0,0.0,76.0,0,0,73.34318292935579,4,1,0
IPL26-149,Danish Malewar,Indian,52.0,26.0,0.0,52.0,0,0,57.42486272645748,3,2,0
IPL26-150,Mayank Rawat,Indian,56.0,26.0,0.0,56.0,0,0,44.049194826325866,0,0,0
IPL26-151,Shreyas Iyer,Indian,83.0,31.0,0.0,83.0,0,0,64.89034426965848,4,0,0
IPL26-152,Arshdeep Singh,Indian,78.0,21.0,828.89,78.0,0,1,91.74632140275719,4,0,1
IPL26-153,Yuzvendra Chahal,Indian,100.0,35.0,0.0,100.0,0,0,82.38802257073787,0,0,1
IPL26-154,Marco Jansen,South African,,26.0,0.0,50.0,1,0,2.392502204492211,3,0,0
IPL26-155,Prabhsimran Singh,Indian,74.0,25.0,0.0,74.0,0,0,62.69238990806732,1,1,0
IPL26-156,Harpreet Brar,Indian,,30.0,492.23,50.0,0,0,92.32660759008623,4,0,0
IPL26-157,Shashank Singh,Indian,73.0,26.0,1092.28,73.0,0,0,100.0,0,0,0
IPL26-158,Azmatullah Omarzai,Afghan,,26.0,458.76,50.0,1,0,100.0,2,1,0
IPL26-159,Nehal Wadhera,Indian,68.0,25.0,0.0,68.0,0,0,48.81383528130613,0,0,0
IPL26-160,Xavier Bartlett,Australian,55.0,27.0,0.0,55.0,1,0,70.4554427282867,2,0,0
IPL26-161,Lockie Ferguson,New Zealander,74.0,35.0,0.0,74.0,1,0,47.53553618394008,3,1,0
IPL26-162,Marcus Stoinis,Australian,,36.0,0.0,50.0,1,0,35.07187333094315,1,0,0
IPL26-163,Mitch Owen,Australian,,22.0,0.0,50.0,1,1,28.55964267737646,0,0,0
IPL26-164,Musheer Khan,Indian,61.0,26.0,9.79,61.0,0,0,100.0,5,2,0
IPL26-165,Priyansh Arya,Indian,74.0,25.0,912.18,74.0,0,0,98.52816669490846,4,2,0
IPL26-166,Vyshak Vijaykumar,Indian,62.0,26.0,0.0,62.0,0,0,31.544647893190334,3,2,0
IPL26-167,Yash Thakur,Indian,67.0,26.0,223.54,67.0,0,0,100.0,0,0,0
IPL26-168,Pyla Avinash,Indian,63.0,25.0,0.0,63.0,0,0,58.85825707809665,4,2,0
IPL26-169,Harnoor Pannu,Indian,64.0,26.0,0.0,64.0,0,0,60.40042839919856,0,0,0
IPL26-170,Vishnu Vinod,Indian,62.0,32.0,15.19,62.0,0,0,91.88738184901123,2,2,0
IPL26-171,Suryansh Shedge,Indian,67.0,23.0,226.14,67.0,0,1,100.0,0,0,0
IPL26-172,Cooper Connolly,Australian,75.0,22.0,0.0,75.0,1,1,66.99333588769287,5,2,0
IPL26-173,Ben Dwarshuis,Australian,56.0,31.0,0.0,56.0,1,0,15.304935526050002,0,0,0
IPL26-174,Praveen Dubey,Indian,59.0,32.0,0.0,59.0,0,0,51.499398266198945,0,0,0
IPL26-175,Vishal Nishad,Indian,51.0,26.0,0.0,51.0,0,0,15.023959072823676,5,0,0
IPL26-176,Yashasvi Jaiswal,Indian,78.0,24.0,0.0,78.0,0,0,71.61680985875752,3,2,0
IPL26-177,Ravindra Jadeja,Indian,,37.0,0.0,50.0,0,0,63.719626535321474,0,0,0
IPL26-178,Riyan Parag,Indian,,24.0,0.0,50.0,0,0,23.725244005313293,5,2,0
IPL26-179,Jofra Archer,English,80.0,31.0,0.0,80.0,1,0,53.71037496526476,4,0,0
IPL26-180,Dhruv Jurel,Indian,73.0,25.0,1059.22,73.0,0,0,100.0,2,1,0
IPL26-181,Shimron Hetmyer,West Indian,72.0,29.0,0.0,72.0,0,0,55.59639341223723,2,0,0
IPL26-182,Sam Curran,English,,114.0,0.0,50.0,1,0,21.068817360247053,0,0,0
IPL26-183,Sandeep Sharma,Indian,77.0,26.0,459.67,77.0,0,0,94.71234374283328,3,2,0
IPL26-184,Vaibhav Suryavanshi,Indian,80.0,15.0,0.0,80.0,0,1,33.722867259494194,3,2,1
IPL26-185,Tushar Deshpande,Indian,72.0,26.0,0.0,72.0,0,0,51.74283326585432,4,0,0
IPL26-186,Shubham Dubey,Indian,72.0,32.0,0.0,72.0,0,0,42.881209804641955,0,0,0
IPL26-187,Yudhvir Charak,Indian,66.0,26.0,0.0,66.0,0,0,56.95348425217604,2,1,0
IPL26-188,Kwena Maphaka,South African,52.0,20.0,0.0,52.0,1,1,19.860231827706034,3,1,0
IPL26-189,Lhuan-Dre Pretorius,South African,57.0,20.0,0.0,57.0,1,1,64.59906561308347,0,0,0
IPL26-190,Nandre Burger,South African,70.0,30.0,0.0,70.0,1,0,40.88811919341886,3,1,0
IPL26-191,Donovan Ferreira,South African,69.0,27.0,0.0,69.0,1,0,45.478765312449,5,0,0
IPL26-192,Ravi Bishnoi,Indian,74.0,25.0,466.26,74.0,0,0,92.50670299246522,3,1,0
IPL26-193,Adam Milne,New Zealander,59.0,34.0,0.0,59.0,1,0,56.89854612485343,2,0,0
IPL26-194,Ravi Singh,Indian,59.0,26.0,4.35,59.0,0,0,69.45744076236763,1,0,0
IPL26-195,Sushant Mishra,Indian,75.0,25.0,0.0,75.0,0,0,41.979736641603395,4,0,0
IPL26-196,Kuldeep Sen,Indian,70.0,29.0,0.0,70.0,0,0,59.33795047661639,4,1,0
IPL26-197,Brijesh Sharma,Indian,67.0,26.0,210.22,67.0,0,0,96.64980403222327,2,1,0
IPL26-198,Aman Rao Perala,Indian,71.0,26.0,0.0,71.0,0,0,75.35572171721611,3,1,0
IPL26-199,Vignesh Puthur,Indian,73.0,25.0,0.0,73.0,0,0,27.082814085302097,0,0,0
IPL26-200,Virat Kohli,Indian,100.0,37.0,0.0,100.0,0,0,80.99434623975094,3,1,1
IPL26-201,Rajat Patidar,Indian,75.0,33.0,0.0,75.0,0,0,60.18560808663964,2,1,0
IPL26-202,Phil Salt,English,75.0,47.0,0.0,75.0,1,0,68.14970602250735,4,0,0
IPL26-203,Josh Hazlewood,Australian,79.0,35.0,0.0,79.0,1,0,40.63849691358323,3,2,0
IPL26-204,Yash Dayal,Indian,68.0,28.0,485.16,68.0,0,0,93.32855992222022,4,0,0
IPL26-205,Krunal Pandya,Indian,,35.0,0.0,50.0,0,0,9.585917606314156,0,0,0
IPL26-206,Bhuvneshwar Kumar,Indian,98.0,36.0,0.0,98.0,0,0,97.2215171251955,4,0,1
IPL26-207,Tim David,Singaporean,74.0,26.0,0.0,74.0,1,0,44.53474895448768,4,2,0
IPL26-208,Romario Shepherd,West Indian,,31.0,0.0,50.0,0,0,38.10609495633021,1,0,0
IPL26-209,Nuwan Thushara,Sri Lankan,68.0,31.0,0.0,68.0,1,0,58.48234780923618,1,1,0
IPL26-210,Swapnil Singh,Indian,66.0,35.0,131.12,66.0,0,0,93.20826140356924,5,2,0
IPL26-211,Jacob Bethell,English,64.0,20.0,0.0,64.0,1,1,31.45243460927491,1,1,0
IPL26-212,Devdutt Padikkal,Indian,73.0,25.0,0.0,73.0,0,0,51.48021966769833,4,2,0
IPL26-213,Suyash Sharma,Indian,64.0,26.0,369.66,64.0,0,0,100.0,2,2,0
IPL26-214,Rasikh Dar,Indian,71.0,26.0,0.0,71.0,0,0,60.911213433369134,4,0,0
IPL26-215,Jitesh Sharma,Indian,56.0,32.0,0.0,56.0,0,0,31.04185560192814,2,0,0
IPL26-216,Abhinandan Singh,Indian,59.0,26.0,38.42,59.0,0,0,100.0,2,1,0
IPL26-217,Venkatesh Iyer,Indian,,35.0,0.0,50.0,0,0,64.54707741591956,1,0,0
IPL26-218,Jordan Cox,English,80.0,34.0,0.0,80.0,1,0,67.06631097836642,3,0,0
IPL26-219,Mangesh Yadav,Indian,65.0,26.0,0.0,65.0,0,0,33.926235678013065,0,0,0
IPL26-220,Vicky Kanhaiya Ostwal,Indian,74.0,26.0,0.0,74.0,0,0,63.10482200894634,1,0,0
