id,name,role,nationality,basePrice,dynamicRating,age,form_runs,form_wickets,impact_total,overall_rating,is_overseas,is_uncapped,form_score,current_retained_count,current_overseas_retained_count,retain_decision
IPL26-191,Donovan Ferreira,WICKET_KEEPER,South African,1.0,69.0,27.0,0.0,0.0,0.0,69.0,1,1,44.16907725691487,5,0,0
IPL26-192,Ravi Bishnoi,BOWLER,Indian,2.0,74.0,25.0,0.0,12.0,466.26,74.0,0,1,100.0,3,1,0
IPL26-193,Adam Milne,BOWLER,New Zealander,1.0,59.0,34.0,0.0,0.0,0.0,59.0,1,1,51.202758260545046,2,0,0
IPL26-194,Ravi Singh,BATSMAN,Indian,0.25,59.0,26.0,4.0,0.0,4.35,59.0,0,1,71.75,1,0,0
IPL26-195,Sushant Mishra,BOWLER,Indian,0.25,75.0,25.0,0.0,0.0,0.0,75.0,0,1,36.53703525349067,4,0,1
IPL26-196,Kuldeep Sen,BOWLER,Indian,1.0,70.0,29.0,0.0,0.0,0.0,70.0,0,1,53.41189901906194,4,1,0
IPL26-197,Brijesh Sharma,BOWLER,Indian,0.25,67.0,26.0,0.0,11.0,210.22,67.0,0,1,100.0,2,1,0
IPL26-198,Aman Rao Perala,BATSMAN,Indian,0.25,71.0,26.0,0.0,0.0,0.0,71.0,0,1,70.60714131423643,3,1,0
IPL26-199,Vignesh Puthur,BOWLER,Indian,0.25,73.0,25.0,0.0,0.0,0.0,73.0,0,1,28.88775148158159,0,0,0
IPL26-200,Virat Kohli,BATSMAN,Indian,2.0,100.0,37.0,0.0,0.0,0.0,100.0,0,1,82.76950787798457,3,1,1
IPL26-201,Rajat Patidar,BATSMAN,Indian,1.5,75.0,33.0,0.0,0.0,0.0,75.0,0,1,58.89824191372635,2,1,0
IPL26-202,Phil Salt,WICKET_KEEPER,English,1.0,75.0,47.0,0.0,0.0,0.0,75.0,1,1,66.72734307665965,4,0,0
IPL26-203,Josh Hazlewood,BOWLER,Australian,1.5,79.0,35.0,0.0,0.0,0.0,79.0,1,1,40.44573933682877,3,2,0
IPL26-204,Yash Dayal,BOWLER,Indian,1.5,68.0,28.0,0.0,7.0,485.16,68.0,0,1,100.0,4,0,0
IPL26-205,Krunal Pandya,ALL_ROUNDER,Indian,2.0,,35.0,0.0,0.0,0.0,50.0,0,1,10.193150803735854,0,0,0
IPL26-206,Bhuvneshwar Kumar,BOWLER,Indian,2.0,98.0,36.0,0.0,0.0,0.0,98.0,0,1,85.82912348425347,4,0,1
IPL26-207,Tim David,BATSMAN,Singaporean,1.5,74.0,26.0,0.0,0.0,0.0,74.0,1,1,58.45477009849779,4,2,0
IPL26-208,Romario Shepherd,ALL_ROUNDER,West Indian,1.0,,31.0,0.0,0.0,0.0,50.0,1,1,33.75739275518815,1,0,0
IPL26-209,Nuwan Thushara,BOWLER,Sri Lankan,1.0,68.0,31.0,0.0,0.0,0.0,68.0,1,1,53.19672314245464,1,1,0
IPL26-210,Swapnil Singh,BOWLER,Indian,1.0,66.0,35.0,74.0,7.0,131.12,66.0,0,1,100.0,5,2,0
IPL26-211,Jacob Bethell,BATSMAN,English,1.0,64.0,20.0,0.0,0.0,0.0,64.0,1,1,33.79962917632264,1,1,0
IPL26-212,Devdutt Padikkal,BATSMAN,Indian,1.5,73.0,25.0,0.0,0.0,0.0,73.0,0,1,56.48380545741505,4,2,0
IPL26-213,Suyash Sharma,BOWLER,Indian,0.5,64.0,26.0,0.0,7.0,369.66,64.0,0,1,100.0,2,2,0
IPL26-214,Rasikh Dar,BOWLER,Indian,0.5,71.0,26.0,0.0,0.0,0.0,71.0,0,1,55.39608709948022,4,0,0
IPL26-215,Jitesh Sharma,WICKET_KEEPER,Indian,1.5,56.0,32.0,0.0,0.0,0.0,56.0,0,1,25.28472872960448,2,0,0
IPL26-216,Abhinandan Singh,BOWLER,Indian,0.25,59.0,26.0,0.0,3.0,38.42,59.0,0,1,100.0,2,1,0
IPL26-217,Venkatesh Iyer,ALL_ROUNDER,Indian,1.5,,35.0,0.0,0.0,0.0,50.0,0,1,57.986617667171345,1,0,0
IPL26-218,Jordan Cox,WICKET_KEEPER,English,1.0,80.0,34.0,0.0,0.0,0.0,80.0,1,1,67.10749381367681,3,0,0
IPL26-219,Mangesh Yadav,BOWLER,Indian,0.25,65.0,26.0,0.0,0.0,0.0,65.0,0,1,27.130447541960272,0,0,0
IPL26-220,Vicky Kanhaiya Ostwal,BOWLER,Indian,0.5,74.0,26.0,0.0,0.0,0.0,74.0,0,1,63.84830412950745,1,0,0
IPL26-221,Kanishk Chouhan,BATSMAN,Indian,0.25,50.0,26.0,0.0,0.0,0.0,50.0,0,1,15.379774946590178,1,2,0
IPL26-222,Vihaan Malhotra,BATSMAN,Indian,0.25,50.0,19.0,0.0,0.0,0.0,50.0,0,1,41.806269056136784,3,2,0
IPL26-223,Satvik Deswal,BOWLER,Indian,0.25,77.0,26.0,0.0,0.0,0.0,77.0,0,1,74.37893368511106,0,0,0
IPL26-224,Yash Raj Punja,BOWLER,Indian,0.25,68.0,26.0,0.0,9.0,128.95,68.0,0,1,100.0,4,1,0
IPL26-225,Pat Cummins,ALL_ROUNDER,Australian,2.0,,33.0,0.0,0.0,0.0,50.0,1,1,17.689765224724344,5,1,0
IPL26-226,Heinrich Klaasen,WICKET_KEEPER,South African,1.5,80.0,26.0,0.0,0.0,0.0,80.0,1,1,74.45064193866483,5,1,0
IPL26-227,Travis Head,BATSMAN,Australian,1.5,75.0,32.0,0.0,0.0,0.0,75.0,1,1,61.191713904047475,4,2,0
IPL26-228,Abhishek Sharma,ALL_ROUNDER,Indian,1.5,,26.0,434.0,1.0,1410.48,50.0,0,1,100.0,1,1,0
IPL26-229,Nitish Kumar Reddy,ALL_ROUNDER,Indian,1.0,,23.0,0.0,0.0,0.0,50.0,0,1,42.33090239991735,0,0,0
IPL26-230,Ishan Kishan,WICKET_KEEPER,Indian,2.0,78.0,27.0,389.0,0.0,1062.44,78.0,0,1,100.0,1,0,0
IPL26-231,Harshal Patel,BOWLER,Indian,2.0,88.0,35.0,0.0,0.0,0.0,88.0,0,1,96.4518947398092,2,1,1
IPL26-232,Jaydev Unadkat,BOWLER,Indian,2.0,81.0,33.0,0.0,0.0,0.0,81.0,0,1,57.31917825995694,1,1,0
IPL26-233,Zeeshan Ansari,BOWLER,Indian,0.5,59.0,26.0,0.0,6.0,99.75,59.0,0,1,100.0,1,2,0
IPL26-234,Brydon Carse,BOWLER,English,1.0,72.0,30.0,0.0,0.0,0.0,72.0,1,1,40.693957534637654,4,2,0
IPL26-235,Kamindu Mendis,BATSMAN,Sri Lankan,1.0,65.0,27.0,0.0,0.0,0.0,65.0,1,1,31.65728355561715,4,2,0
IPL26-236,Harsh Dubey,BOWLER,Indian,0.5,70.0,23.0,13.0,12.0,174.77,70.0,0,1,100.0,4,2,0
IPL26-237,Aniket Verma,BATSMAN,Indian,0.25,66.0,24.0,117.0,0.0,403.65,66.0,0,1,100.0,5,2,0
IPL26-238,Eshan Malinga,BOWLER,Sri Lankan,0.25,74.0,25.0,0.0,0.0,0.0,74.0,1,1,41.762845725518424,2,2,0
IPL26-239,Smaran Ravichandaran,BATSMAN,Indian,0.25,73.0,26.0,0.0,0.0,0.0,73.0,0,1,51.843474358788434,4,1,0
IPL26-240,Liam Livingstone,ALL_ROUNDER,English,1.5,,32.0,0.0,0.0,0.0,50.0,1,1,35.117279622249654,0,0,0
IPL26-241,Salil Arora,WICKET_KEEPER,Indian,0.25,68.0,23.0,35.0,0.0,31.36,68.0,0,1,100.0,5,2,0
IPL26-242,Jack Edwards,ALL_ROUNDER,Australian,1.0,,26.0,0.0,0.0,0.0,50.0,1,1,34.150361989950284,3,0,0
IPL26-243,Shivam Mavi,BOWLER,Indian,1.5,64.0,27.0,0.0,12.0,0.0,64.0,0,1,56.40774873554036,0,0,0
IPL26-244,Amit Kumar,BOWLER,Indian,0.25,56.0,26.0,0.0,1.0,0.0,56.0,0,1,36.19502837816861,0,0,0
IPL26-245,Onkar Tarmale,ALL_ROUNDER,Indian,0.25,,26.0,0.0,0.0,0.0,50.0,0,1,51.80301115735975,4,1,0
IPL26-246,Sakib Hussain,BOWLER,Indian,0.25,71.0,21.0,0.0,11.0,221.1,71.0,0,1,100.0,3,2,0
IPL26-247,Praful Hinge,BOWLER,Indian,0.25,70.0,26.0,0.0,0.0,0.0,70.0,0,1,46.03014750143066,3,2,0
IPL26-248,Shivang Kumar,BOWLER,Indian,0.25,63.0,26.0,53.0,5.0,185.9,63.0,0,1,100.0,5,2,0
IPL26-249,Krains Fuletra,BOWLER,Indian,0.25,55.0,26.0,0.0,0.0,0.0,55.0,0,1,75.80253749884429,3,0,0
IPL26-250,Jake Fraser-McGurk,BATSMAN,Australian,1.0,71.0,23.0,0.0,0.0,0.0,71.0,1,1,60.385010216475095,2,2,0
IPL26-251,Devon Conway,WICKET_KEEPER,New Zealander,1.5,76.0,26.0,0.0,0.0,0.0,76.0,1,1,43.14263665375576,4,0,0
IPL26-252,Gus Atkinson,BOWLER,English,1.0,80.0,28.0,0.0,0.0,0.0,80.0,1,1,43.93661252908332,3,1,0
IPL26-253,Jamie Smith,WICKET_KEEPER,English,1.0,71.0,37.0,0.0,0.0,0.0,71.0,1,1,58.23708622864778,5,2,0
IPL26-254,Deepak Hooda,ALL_ROUNDER,Indian,2.0,,31.0,0.0,0.0,0.0,50.0,0,1,26.648058220112237,2,0,0
IPL26-255,Wiaan Mulder,BOWLER,South African,1.0,50.0,28.0,0.0,0.0,0.0,50.0,1,1,40.71000741138138,1,0,0
IPL26-256,Rahmanullah Gurbaz,WICKET_KEEPER,Afghan,1.0,67.0,24.0,233.0,0.0,183.09,67.0,1,1,100.0,1,2,0
IPL26-257,Jonny Bairstow,WICKET_KEEPER,English,1.5,75.0,36.0,0.0,0.0,0.0,75.0,1,1,62.09856436860317,2,1,0
IPL26-258,K.S. Bharat,WICKET_KEEPER,Indian,1.5,67.0,26.0,0.0,0.0,0.0,67.0,0,1,45.90756631014691,5,1,0
IPL26-259,Gerald Coetzee,BOWLER,South African,1.0,67.0,25.0,0.0,0.0,0.0,67.0,1,1,34.29809422897392,2,1,0
IPL26-260,Spencer Johnson,BOWLER,Australian,1.0,57.0,38.0,0.0,0.0,0.0,57.0,1,1,14.277291629712032,4,0,0
IPL26-261,Fazalhaq Farooqi,BOWLER,Afghan,1.0,63.0,25.0,0.0,18.0,34.22,63.0,1,1,100.0,4,0,0
IPL26-262,Maheesh Theekshana,BOWLER,Sri Lankan,1.0,71.0,25.0,0.0,0.0,0.0,71.0,1,1,44.302275718994686,1,0,0
IPL26-263,Mujeeb Ur Rahman,BOWLER,Afghan,2.0,67.0,25.0,0.0,7.0,8.29,67.0,1,1,91.44999999999999,3,0,0
IPL26-264,Aarya Desai,BATSMAN,Indian,0.25,55.0,23.0,99.0,0.0,0.0,55.0,0,1,47.84598191485209,5,1,0
IPL26-265,Yash Dhull,BATSMAN,Indian,0.5,55.0,23.0,0.0,0.0,0.0,55.0,0,1,38.21140616195306,1,2,0
IPL26-266,Abhinav Manohar,BATSMAN,Indian,0.5,62.0,31.0,0.0,0.0,0.0,62.0,0,1,23.31391831932018,3,0,0
IPL26-267,Anmolpreet Singh,BATSMAN,Indian,1.0,63.0,28.0,344.0,0.0,4.93,63.0,0,1,74.65,3,0,0
IPL26-268,Atharva Taide,BATSMAN,Indian,0.5,68.0,26.0,326.0,0.0,59.39,68.0,0,1,100.0,4,1,0
IPL26-269,Mahipal Lomror,BATSMAN,Indian,1.5,65.0,26.0,0.0,0.0,0.0,65.0,0,1,47.59771388776773,0,0,0
IPL26-270,Vijay Shankar,ALL_ROUNDER,Indian,2.0,,35.0,0.0,0.0,0.0,50.0,0,1,35.77976069593255,0,0,0
IPL26-271,Tanush Kotian,BATSMAN,Indian,0.5,61.0,27.0,75.0,14.0,18.32,61.0,0,1,100.0,2,1,0
IPL26-272,Kamlesh Nagarkoti,BOWLER,Indian,1.5,57.0,26.0,0.0,0.0,0.0,57.0,0,1,23.742138456983007,4,1,0
IPL26-273,Ruchit Ahir,BATSMAN,Indian,0.25,74.0,26.0,0.0,0.0,0.0,74.0,0,1,56.305876589182915,3,2,0
IPL26-274,Sanvir Singh,BATSMAN,Indian,0.5,60.0,29.0,103.0,4.0,20.67,60.0,0,1,100.0,5,0,0
IPL26-275,Vansh Bedi,WICKET_KEEPER,Indian,0.25,50.0,23.0,0.0,0.0,0.0,50.0,0,1,30.873130776689997,0,0,0
IPL26-276,Raj Limbani,BOWLER,Indian,0.25,75.0,26.0,0.0,0.0,0.0,75.0,0,1,37.85544553254066,3,1,0
IPL26-277,Simarjeet Singh,BOWLER,Indian,1.0,65.0,28.0,0.0,9.0,87.74,65.0,0,1,100.0,0,0,0
IPL26-278,Akash Madhwal,BOWLER,Indian,1.0,68.0,32.0,0.0,10.0,143.34,68.0,0,1,100.0,0,0,0
IPL26-279,Karn Sharma,BOWLER,Indian,2.0,80.0,38.0,0.0,0.0,0.0,80.0,0,1,65.36681040522424,0,0,0
IPL26-280,Sean Abbott,BOWLER,Australian,1.0,54.0,34.0,0.0,0.0,0.0,54.0,1,1,42.41176789552352,5,1,0
IPL26-281,Michael Bracewell,ALL_ROUNDER,New Zealander,1.0,,35.0,0.0,0.0,0.0,50.0,1,1,46.245768647629156,4,1,0
IPL26-282,Daryl Mitchell,BATSMAN,New Zealander,1.0,67.0,26.0,0.0,0.0,0.0,67.0,1,1,62.80703078052355,5,2,0
IPL26-283,Dasun Shanaka,BATSMAN,Sri Lankan,1.5,62.0,34.0,0.0,0.0,0.0,62.0,1,1,21.334959480643633,1,2,0
IPL26-284,Chetan Sakariya,BOWLER,Indian,1.5,70.0,27.0,0.0,0.0,0.0,70.0,0,1,35.93262440127316,3,0,0
IPL26-285,Waqar Salamkheil,BOWLER,Afghan,1.0,72.0,29.0,0.0,10.0,0.0,72.0,1,1,59.7255290081299,4,1,0
IPL26-286,Taskin Ahmed,BOWLER,Bangladeshi,1.0,80.0,31.0,0.0,12.0,0.0,80.0,1,1,67.70678926368313,4,0,0
IPL26-287,Alzarri Joseph,BOWLER,West Indian,1.5,68.0,29.0,0.0,0.0,0.0,68.0,1,1,55.72571529459072,4,0,0
IPL26-288,Riley Meredith,BOWLER,Australian,1.0,69.0,29.0,0.0,0.0,0.0,69.0,1,1,100.0,4,0,0
IPL26-289,Jhye Richardson,BOWLER,Australian,1.5,58.0,29.0,0.0,0.0,0.0,58.0,1,1,46.56335766039751,5,0,0
IPL26-290,Daniel Lawrence,BATSMAN,English,1.0,79.0,26.0,0.0,0.0,0.0,79.0,1,1,76.03348460270898,4,1,0
IPL26-291,Murugan Ashwin,BOWLER,Indian,1.5,72.0,35.0,0.0,0.0,0.0,72.0,0,1,66.31002645239803,2,0,0
IPL26-292,William Sutherland,ALL_ROUNDER,Australian,1.0,,26.0,0.0,0.0,0.0,50.0,1,1,39.77086876958697,3,1,0
IPL26-293,Kartikeya Singh,BOWLER,Indian,0.5,79.0,26.0,0.0,0.0,0.0,79.0,0,1,54.27096133039482,4,1,0
IPL26-294,Shivam Shukla,BOWLER,Indian,0.25,63.0,26.0,0.0,2.0,0.0,63.0,0,1,54.38453830739901,3,2,0
IPL26-295,Wahidullah Zadran,BOWLER,Afghan,1.0,62.0,26.0,0.0,2.0,0.0,62.0,1,1,30.407621781936424,2,1,0
IPL26-296,KC Cariappa,BOWLER,Indian,0.5,59.0,32.0,0.0,9.0,0.0,59.0,0,1,35.44772089889987,2,2,0
IPL26-297,Sediqullah Atal,BATSMAN,Afghan,1.0,64.0,24.0,244.0,0.0,14.99,64.0,1,1,100.0,3,1,0
IPL26-298,Nathan Smith,BOWLER,New Zealander,1.0,53.0,26.0,8.0,1.0,0.0,53.0,1,1,25.719546782563448,0,0,0
IPL26-299,Manan Vohra,BATSMAN,Indian,1.5,68.0,32.0,0.0,0.0,0.0,68.0,0,1,49.22811209079484,1,1,0
IPL26-300,Jacob Duffy,BOWLER,New Zealander,1.0,67.0,25.0,0.0,0.0,0.0,67.0,1,1,81.71987850010262,0,0,0
IPL26-001,MS Dhoni,WICKET_KEEPER,Indian,2.0,76.0,44.0,150.0,0.0,492.22,76.0,0,1,90.66367403704126,4,1,0
IPL26-002,Ruturaj Gaikwad,BATSMAN,Indian,2.0,79.0,29.0,0.0,0.0,0.0,79.0,0,1,67.32054394101634,1,0,0
IPL26-003,Sanju Samson,WICKET_KEEPER,Indian,2.0,85.0,31.0,0.0,0.0,0.0,85.0,0,1,67.46539521864437,3,0,1
IPL26-004,Shivam Dube,ALL_ROUNDER,Indian,2.0,,32.0,0.0,0.0,0.0,50.0,0,1,39.671375289993605,5,0,0
IPL26-005,Ayush Mhatre,BATSMAN,Indian,0.25,73.0,18.0,0.0,0.0,0.0,73.0,0,1,78.10250383935787,1,0,0
IPL26-006,Dewald Brevis,BATSMAN,South African,1.0,68.0,23.0,0.0,0.0,0.0,68.0,1,1,48.56695748159541,2,2,0
IPL26-007,Urvil Patel,WICKET_KEEPER,Indian,0.25,69.0,27.0,197.0,0.0,268.05,69.0,0,1,100.0,1,2,0
IPL26-008,Noor Ahmad,BOWLER,Afghan,1.5,76.0,21.0,0.0,12.0,701.28,76.0,1,1,100.0,1,1,1
IPL26-009,Nathan Ellis,BOWLER,Australian,1.0,71.0,26.0,0.0,0.0,0.0,71.0,1,1,56.40350982263758,5,1,0
IPL26-010,Shreyas Gopal,BOWLER,Indian,2.0,76.0,32.0,0.0,0.0,0.0,76.0,0,1,85.89804522266016,2,2,0
IPL26-011,Khaleel Ahmed,BOWLER,Indian,2.0,80.0,26.0,0.0,0.0,0.0,80.0,0,1,71.08270509112945,4,2,0
IPL26-012,Ramakrishna Ghosh,BOWLER,Indian,0.25,55.0,28.0,0.0,0.0,0.0,55.0,0,1,23.409419460233458,4,0,0
IPL26-013,Mukesh Choudhary,BOWLER,Indian,1.5,68.0,30.0,0.0,9.0,140.19,68.0,0,1,100.0,1,0,0
IPL26-014,Jamie Overton,ALL_ROUNDER,English,1.0,,32.0,0.0,0.0,0.0,50.0,1,1,39.21770389473449,2,1,0
IPL26-015,Gurjapneet Singh,BOWLER,Indian,0.5,58.0,27.0,0.0,4.0,99.53,58.0,0,1,100.0,2,2,0
IPL26-016,Anshul Kamboj,ALL_ROUNDER,Indian,0.5,,31.0,0.0,0.0,0.0,50.0,0,1,27.98619963631668,5,1,0
IPL26-017,Prashant Veer,BATSMAN,Indian,0.25,73.0,20.0,0.0,0.0,0.0,73.0,0,1,49.835075636455684,3,2,0
IPL26-018,Kartik Sharma,WICKET_KEEPER,Indian,0.25,70.0,26.0,277.0,0.0,292.84,70.0,0,1,100.0,4,0,0
IPL26-019,Rahul Chahar,BOWLER,Indian,2.0,78.0,26.0,0.0,0.0,0.0,78.0,0,1,57.2509403651543,5,1,0
IPL26-020,Akeal Hosein,BOWLER,West Indian,1.0,71.0,33.0,0.0,0.0,0.0,71.0,1,1,21.310981486626456,0,0,0
IPL26-021,Matt Henry,BOWLER,New Zealander,1.0,54.0,47.0,0.0,0.0,0.0,54.0,1,1,10.510372983925059,4,2,0
IPL26-022,Matthew Short,BATSMAN,Australian,1.0,64.0,26.0,0.0,0.0,0.0,64.0,1,1,26.91778659633968,5,0,0
IPL26-023,Sarfaraz Khan,BATSMAN,Indian,1.0,67.0,26.0,0.0,0.0,0.0,67.0,0,1,38.01610299324536,4,1,0
IPL26-024,Zak Foulkes,BOWLER,English,1.0,81.0,24.0,0.0,0.0,0.0,81.0,1,1,76.048929997686,3,0,0
IPL26-025,Aman Khan,BOWLER,Indian,0.25,64.0,26.0,24.0,6.0,0.0,64.0,0,1,20.65494241532809,0,0,0
IPL26-026,KL Rahul,WICKET_KEEPER,Indian,2.0,87.0,34.0,482.0,0.0,1380.75,87.0,0,1,92.99892224493232,3,0,0
IPL26-027,Axar Patel,ALL_ROUNDER,Indian,2.0,,32.0,0.0,0.0,0.0,50.0,0,1,9.963756801136327,0,0,0
IPL26-028,Kuldeep Yadav,BOWLER,Indian,2.0,77.0,26.0,0.0,8.0,718.52,77.0,0,1,97.08709542182532,1,1,0
IPL26-029,T. Natarajan,BOWLER,Indian,2.0,75.0,26.0,0.0,0.0,0.0,75.0,0,1,78.28926370298167,5,1,0
IPL26-030,Mitchell Starc,BOWLER,Australian,1.5,80.0,36.0,0.0,0.0,0.0,80.0,1,1,56.25498530991478,0,0,0
IPL26-031,Tristan Stubbs,WICKET_KEEPER,South African,1.5,77.0,25.0,0.0,0.0,0.0,77.0,1,1,52.89383047287358,3,0,0
IPL26-032,Mukesh Kumar,BOWLER,Indian,1.5,67.0,26.0,0.0,6.0,521.18,67.0,0,1,100.0,4,1,0
IPL26-033,Nitish Rana,BATSMAN,Indian,2.0,76.0,32.0,0.0,0.0,0.0,76.0,0,1,36.951360233012394,0,0,0
IPL26-034,Abishek Porel,WICKET_KEEPER,Indian,1.0,69.0,23.0,235.0,0.0,743.92,69.0,0,1,97.20129012635864,5,0,0
IPL26-035,Ashutosh Sharma,BATSMAN,Indian,0.5,72.0,26.0,230.0,0.0,869.41,72.0,0,1,100.0,0,0,0
IPL26-036,Sameer Rizvi,BATSMAN,Indian,0.5,71.0,22.0,310.0,0.0,503.63,71.0,0,1,97.45797022553124,2,0,0
IPL26-037,Karun Nair,BATSMAN,Indian,1.5,70.0,34.0,0.0,0.0,0.0,70.0,0,1,35.625056548594586,4,1,0
IPL26-038,Dushmantha Chameera,BOWLER,Sri Lankan,1.0,61.0,34.0,0.0,0.0,0.0,61.0,1,1,43.58139796108667,5,1,0
IPL26-039,Vipraj Nigam,ALL_ROUNDER,Indian,0.5,,21.0,0.0,0.0,0.0,50.0,0,1,14.500884454778785,5,1,0
IPL26-040,Ajay Mandal,ALL_ROUNDER,Indian,0.25,,26.0,149.0,10.0,0.0,50.0,0,1,38.295054736279305,1,1,0
IPL26-041,Madhav Tiwari,BOWLER,Indian,0.25,70.0,22.0,0.0,0.0,0.0,70.0,0,1,44.472175284480365,3,2,0
IPL26-042,Tripurana Vijay,BOWLER,Indian,0.25,50.0,24.0,0.0,0.0,0.0,50.0,0,1,28.2052173959893,1,2,0
IPL26-043,Auqib Nabi Dar,ALL_ROUNDER,Indian,0.25,,26.0,0.0,0.0,0.0,50.0,0,1,23.35186902380492,5,1,0
IPL26-044,Pathum Nissanka,BATSMAN,Sri Lankan,1.0,69.0,28.0,0.0,0.0,0.0,69.0,1,1,73.91540376609323,4,2,0
IPL26-045,David Miller,BATSMAN,South African,2.0,80.0,26.0,0.0,0.0,0.0,80.0,1,1,56.39382025607823,0,0,0
IPL26-046,Ben Duckett,BATSMAN,English,1.0,84.0,31.0,0.0,0.0,0.0,84.0,1,1,51.84616064695708,0,0,0
IPL26-047,Lungi Ngidi,BOWLER,South African,1.5,77.0,30.0,0.0,0.0,0.0,77.0,1,1,70.55545623504727,4,0,0
IPL26-048,Kyle Jamieson,ALL_ROUNDER,New Zealander,1.5,,26.0,0.0,0.0,0.0,50.0,1,1,15.788573947865945,5,1,0
IPL26-049,Prithvi Shaw,BATSMAN,Indian,2.0,72.0,26.0,0.0,0.0,0.0,72.0,0,1,46.59656814693334,0,0,0
IPL26-050,Sahil Parakh,BATSMAN,Indian,0.25,61.0,26.0,0.0,0.0,0.0,61.0,0,1,9.101016229715396,0,0,0
IPL26-051,Shubman Gill,BATSMAN,Indian,2.0,84.0,26.0,435.0,0.0,1502.36,84.0,0,1,100.0,0,0,0
IPL26-052,Rashid Khan,ALL_ROUNDER,Afghan,2.0,,26.0,86.0,13.0,1036.91,50.0,1,1,100.0,3,2,0
IPL26-053,Jos Buttler,WICKET_KEEPER,English,2.0,86.0,35.0,0.0,0.0,0.0,86.0,1,1,47.5549615214193,3,0,0
IPL26-054,Kagiso Rabada,BOWLER,South African,2.0,89.0,31.0,0.0,0.0,0.0,89.0,1,1,75.49254037288523,2,0,0
IPL26-055,Mohammed Siraj,BOWLER,Indian,2.0,79.0,32.0,0.0,12.0,835.35,79.0,0,1,100.0,1,0,0
IPL26-056,Sai Sudharsan,BATSMAN,Indian,1.5,83.0,24.0,487.0,0.0,1572.25,83.0,0,1,100.0,4,1,1
IPL26-057,Prasidh Krishna,BOWLER,Indian,2.0,77.0,30.0,0.0,12.0,571.61,77.0,0,1,92.10239621343703,4,2,0
IPL26-058,Washington Sundar,ALL_ROUNDER,Indian,2.0,,26.0,240.0,4.0,670.48,50.0,0,1,93.94749420465315,4,1,0
IPL26-059,Rahul Tewatia,ALL_ROUNDER,Indian,2.0,,33.0,0.0,0.0,0.0,50.0,0,1,33.009945422177196,2,1,0
IPL26-060,Shahrukh Khan,BATSMAN,Indian,1.5,66.0,26.0,144.0,0.0,378.48,66.0,0,1,96.26446055529868,3,0,0
IPL26-061,R. Sai Kishore,BOWLER,Indian,1.5,75.0,26.0,0.0,0.0,0.0,75.0,0,1,57.845120711110845,5,1,0
IPL26-062,Glenn Phillips,BATSMAN,New Zealander,1.5,61.0,26.0,0.0,0.0,0.0,61.0,1,1,40.47535148451538,5,1,0
IPL26-063,Jayant Yadav,BOWLER,Indian,2.0,61.0,36.0,0.0,0.0,0.0,61.0,0,1,28.831050850224408,2,0,0
IPL26-064,Anuj Rawat,WICKET_KEEPER,Indian,0.5,66.0,26.0,282.0,0.0,109.12,66.0,0,1,90.66324086815445,5,1,0
IPL26-065,Kumar Kushagra,WICKET_KEEPER,Indian,0.5,56.0,21.0,21.0,0.0,18.97,56.0,0,1,96.17604306522274,4,0,0
IPL26-066,Gurnoor Singh Brar,BOWLER,Indian,0.5,65.0,26.0,0.0,0.0,0.0,65.0,0,1,27.40302647251169,1,0,0
IPL26-067,Nishant Sindhu,BATSMAN,Indian,0.5,61.0,22.0,0.0,0.0,0.0,61.0,0,1,35.6541514325476,0,0,0
IPL26-068,Manav Suthar,BOWLER,Indian,0.25,58.0,23.0,0.0,0.0,0.0,58.0,0,1,39.61954273229161,3,0,0
IPL26-069,Ishant Sharma,BOWLER,Indian,1.5,78.0,37.0,0.0,0.0,0.0,78.0,0,1,73.69518213865817,3,1,0
IPL26-070,Arshad Khan,BOWLER,Indian,0.5,64.0,26.0,0.0,9.0,357.1,64.0,0,1,100.0,2,0,0
IPL26-071,Jason Holder,ALL_ROUNDER,West Indian,1.5,,41.0,0.0,0.0,0.0,50.0,1,1,40.20374914877522,3,0,0
IPL26-072,Tom Banton,WICKET_KEEPER,English,1.0,58.0,27.0,0.0,0.0,0.0,58.0,1,1,9.070102506195884,4,1,0
IPL26-073,Ashok Sharma,BOWLER,Indian,0.25,64.0,26.0,0.0,6.0,94.13,64.0,0,1,100.0,5,1,0
IPL26-074,Luke Wood,BOWLER,English,1.0,50.0,26.0,0.0,0.0,0.0,50.0,1,1,38.15478516947069,4,2,0
IPL26-075,Prithvi Raj,BOWLER,Indian,0.25,73.0,26.0,3.0,0.0,0.0,73.0,0,1,42.67797770832963,2,1,0
IPL26-076,Sunil Narine,ALL_ROUNDER,West Indian,2.0,,37.0,0.0,0.0,0.0,50.0,1,1,28.056650850947836,4,1,0
IPL26-077,Varun Chakravarthy,BOWLER,Indian,2.0,85.0,34.0,0.0,0.0,0.0,85.0,0,1,73.98108291901288,5,2,0
IPL26-078,Rinku Singh,BATSMAN,Indian,1.5,74.0,37.0,0.0,0.0,0.0,74.0,0,1,69.90016897817263,1,1,0
IPL26-079,Harshit Rana,BOWLER,Indian,1.0,73.0,24.0,0.0,10.0,541.9,73.0,0,1,95.26329310028937,2,1,0
IPL26-080,Angkrish Raghuvanshi,BATSMAN,Indian,0.5,73.0,22.0,0.0,0.0,0.0,73.0,0,1,63.07207080735532,1,1,0
